geneId	baseMean_ICP4	log2FoldChange_ICP4	lfcSE_ICP4	stat_ICP4	pvalue_ICP4	padj_ICP4	gene_ICP4	baseMean_n208	log2FoldChange_n208	lfcSE_n208	stat_n208	pvalue_n208	padj_n208	gene_n208	baseMean_n6	log2FoldChange_n6	lfcSE_n6	stat_n6	pvalue_n6	padj_n6	gene_n6	baseMean_RR_LL	log2FoldChange_RR_LL	lfcSE_RR_LL	stat_RR_LL	pvalue_RR_LL	padj_RR_LL	gene_RR_LL	DE_ICP4	DE_n208	DE_n6	DE_RR_LL	seqnames_4h	start_4h	end_4h	width_4h	strand_4h	V4_4h	V5_4h	V6_4h	V7_4h	V8_4h	V9_4h	V10_4h	annotation_4h	geneChr_4h	geneStart_4h	geneEnd_4h	geneLength_4h	geneStrand_4h	transcriptId_4h	distanceToTSS_4h	external_gene_name_4h	seqnames_6h	start_6h	end_6h	width_6h	strand_6h	V4_6h	V5_6h	V6_6h	V7_6h	V8_6h	V9_6h	V10_6h	annotation_6h	geneChr_6h	geneStart_6h	geneEnd_6h	geneLength_6h	geneStrand_6h	transcriptId_6h	distanceToTSS_6h	external_gene_name_6h
ENSG00000131591	449.03111522385	-0.259875706326733	0.234205336695067	-1.10960625404146	0.267168735125531	0.441942500216386	C1orf159	505.657479278681	-0.105258843657871	0.2455258934132	-0.428707710598689	0.668135948623892	0.794074697445097	C1orf159	571.317210691915	-0.379876344825089	0.26478656649567	-1.43465112242128	0.151386538899769	0.283431957898215	C1orf159	243.167877081937	-0.434508487531828	0.263546231699176	-1.64869929928574	0.099209253790584	0.186368340396795	C1orf159	FALSE	FALSE	FALSE	FALSE	1	1108806	1109169	364	*	KOS_4h_peak_3	326	.	15.85206	39.07087	32.63005	260	Promoter (2-3kb)	1	1082700	1106127	23428	2	ENST00000379319	-2679	C1orf159	1	1108871	1108981	111	*	KOS_6h_peak_2	31	.	4.50441	8.76288	3.13862	75	Promoter (2-3kb)	1	1082700	1106127	23428	2	ENST00000379319	-2744	C1orf159
ENSG00000132199	863.301063635066	-0.447100031227817	0.206051186886991	-2.16984933686904	0.0300182614070566	0.097910777143831	ENOSF1	788.335656867419	-1.21815081300399	0.249163422258416	-4.88896324333114	1.01368418837726e-06	1.71672024957091e-05	ENOSF1	1123.14137131202	-0.559024651322678	0.214759120750805	-2.60303101152729	0.00924035949613281	0.0319077213310853	ENOSF1	460.006634205526	-0.824804348180923	0.20088010879217	-4.10595331285021	4.02650807394359e-05	0.0002569592355204	ENOSF1	FALSE	FALSE	FALSE	FALSE	18	712243	712366	124	*	KOS_4h_peak_684	79	.	7.28338	12.96905	7.99772	56	Promoter (<=1kb)	18	674161	712523	38363	2	ENST00000585128	157	ENOSF1	18	712456	712511	56	*	KOS_6h_peak_18	190	.	13.25266	26.31465	19.09991	41	Promoter (<=1kb)	18	674161	712523	38363	2	ENST00000585128	12	ENOSF1
ENSG00000132199	863.301063635066	-0.447100031227817	0.206051186886991	-2.16984933686904	0.0300182614070566	0.097910777143831	ENOSF1	788.335656867419	-1.21815081300399	0.249163422258416	-4.88896324333114	1.01368418837726e-06	1.71672024957091e-05	ENOSF1	1123.14137131202	-0.559024651322678	0.214759120750805	-2.60303101152729	0.00924035949613281	0.0319077213310853	ENOSF1	460.006634205526	-0.824804348180923	0.20088010879217	-4.10595331285021	4.02650807394359e-05	0.0002569592355204	ENOSF1	FALSE	FALSE	FALSE	FALSE	18	712455	712622	168	*	KOS_4h_peak_685	183	.	8.99633	23.99704	18.36287	45	Promoter (<=1kb)	18	673900	712593	38694	2	ENST00000340116	0	ENOSF1	18	712456	712511	56	*	KOS_6h_peak_18	190	.	13.25266	26.31465	19.09991	41	Promoter (<=1kb)	18	674161	712523	38363	2	ENST00000585128	12	ENOSF1
ENSG00000140937	11036.3200220652	-0.482727774710462	0.206973909292767	-2.33231220476025	0.0196842729362537	0.0727884709109409	CDH11	13879.9259596798	-0.0905058146682667	0.171121287027027	-0.528898632313187	0.596875770802551	0.741675475872513	CDH11	14435.8552656513	-0.586479136749872	0.246050396453604	-2.38357322403445	0.0171454731161851	0.0527130550032904	CDH11	6242.36184458002	-0.652967027073042	0.158375747711649	-4.12289783320792	3.74135667634713e-05	0.000240910453071621	CDH11	FALSE	FALSE	FALSE	FALSE	16	65124761	65124816	56	*	KOS_4h_peak_508	142	.	10.51614	19.65618	14.27127	31	Promoter (<=1kb)	16	65004642	65124292	119651	2	ENST00000569624	-469	CDH11	16	65124761	65124824	64	*	KOS_6h_peak_13	302	.	17.90192	37.81309	30.25639	28	Promoter (<=1kb)	16	65004642	65124292	119651	2	ENST00000569624	-469	CDH11
ENSG00000142002	4270.52819863575	0.0769476354531831	0.175432147562795	0.438617645181821	0.660938609345319	0.788763250141861	DPP9	4285.95336402089	0.0413186997734542	0.179878058674144	0.229703945428412	0.818321828872947	0.895787833474799	DPP9	5087.99730652951	-0.131700977296908	0.166470766766875	-0.79113576428312	0.428864771026094	0.586749671111724	DPP9	2410.88163041575	0.190661309251304	0.158172158129244	1.20540372911592	0.228047482591794	0.35403507856154	DPP9	FALSE	FALSE	FALSE	FALSE	19	4724536	4724718	183	*	KOS_4h_peak_739	173	.	8.72371	22.90363	17.33562	104	Promoter (<=1kb)	19	4714106	4724673	10568	2	ENST00000598041	0	DPP9	19	4724611	4724665	55	*	KOS_6h_peak_21	48	.	5.56603	10.8073	4.85051	20	Promoter (<=1kb)	19	4714106	4724673	10568	2	ENST00000598041	8	DPP9
ENSG00000149679	563.298657539709	-0.613240452915679	0.383174287024145	-1.60042172369733	0.109505059069554	0.242177371911879	CABLES2	696.929485736608	-0.3214751037758	0.231218997786498	-1.39034900615148	0.164422923293037	0.315907037750204	CABLES2	706.177452039263	-0.874267083298486	0.271387480578345	-3.22147168113784	0.00127534065241831	0.00619872187516595	CABLES2	335.761280241808	-0.674921555026634	0.252240345309207	-2.6757081790357	0.00745715444207521	0.0229929608847667	CABLES2	FALSE	FALSE	FALSE	FALSE	20	62397857	62398406	550	*	KOS_4h_peak_944	437	.	22.43579	51.04695	43.78364	218	Promoter (1-2kb)	20	62391014	62396331	5318	2	ENST00000453274	-1526	CABLES2	20	62398036	62398098	63	*	KOS_6h_peak_25	101	.	9.59184	16.77474	10.17675	39	Promoter (1-2kb)	20	62391014	62396331	5318	2	ENST00000453274	-1705	CABLES2
ENSG00000166573	3.41942596118361	4.0063108101785	1.66684011184163	2.40353635703671	0.0162373523188823	0.0630620720796619	GALR1	NA	NA	NA	NA	NA	NA	NA	3.99582195352906	4.02748993084355	1.89707162433926	2.12300362262089	0.033753548293342	0.0901579463502688	GALR1	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	FALSE	NA	18	77252919	77253056	138	*	KOS_4h_peak_720	426	.	12.39444	49.86475	42.69783	94	Promoter (<=1kb)	18	77253740	77256217	2478	1	ENST00000582943	-684	GALR1	18	77252946	77253033	88	*	KOS_6h_peak_19	90	.	7.03078	15.61319	9.08055	59	Promoter (<=1kb)	18	77253740	77256217	2478	1	ENST00000582943	-707	GALR1
ENSG00000166573	3.41942596118361	4.0063108101785	1.66684011184163	2.40353635703671	0.0162373523188823	0.0630620720796619	GALR1	NA	NA	NA	NA	NA	NA	NA	3.99582195352906	4.02748993084355	1.89707162433926	2.12300362262089	0.033753548293342	0.0901579463502688	GALR1	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	FALSE	NA	18	77252919	77253056	138	*	KOS_4h_peak_720	426	.	12.39444	49.86475	42.69783	94	Promoter (<=1kb)	18	77253740	77256217	2478	1	ENST00000582943	-684	GALR1	18	77258611	77258664	54	*	KOS_6h_peak_20	84	.	7.66565	14.91909	8.45361	25	Intron (ENST00000299727/ENSG00000166573, intron 2 of 2)	18	77253740	77256217	2478	1	ENST00000582943	4871	GALR1
ENSG00000166573	3.41942596118361	4.0063108101785	1.66684011184163	2.40353635703671	0.0162373523188823	0.0630620720796619	GALR1	NA	NA	NA	NA	NA	NA	NA	3.99582195352906	4.02748993084355	1.89707162433926	2.12300362262089	0.033753548293342	0.0901579463502688	GALR1	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	FALSE	NA	18	77252763	77252814	52	*	KOS_4h_peak_719	27	.	5.26215	7.0758	2.71293	6	Promoter (<=1kb)	18	77253740	77256217	2478	1	ENST00000582943	-926	GALR1	18	77252946	77253033	88	*	KOS_6h_peak_19	90	.	7.03078	15.61319	9.08055	59	Promoter (<=1kb)	18	77253740	77256217	2478	1	ENST00000582943	-707	GALR1
ENSG00000166573	3.41942596118361	4.0063108101785	1.66684011184163	2.40353635703671	0.0162373523188823	0.0630620720796619	GALR1	NA	NA	NA	NA	NA	NA	NA	3.99582195352906	4.02748993084355	1.89707162433926	2.12300362262089	0.033753548293342	0.0901579463502688	GALR1	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	FALSE	NA	18	77252763	77252814	52	*	KOS_4h_peak_719	27	.	5.26215	7.0758	2.71293	6	Promoter (<=1kb)	18	77253740	77256217	2478	1	ENST00000582943	-926	GALR1	18	77258611	77258664	54	*	KOS_6h_peak_20	84	.	7.66565	14.91909	8.45361	25	Intron (ENST00000299727/ENSG00000166573, intron 2 of 2)	18	77253740	77256217	2478	1	ENST00000582943	4871	GALR1
ENSG00000166573	3.41942596118361	4.0063108101785	1.66684011184163	2.40353635703671	0.0162373523188823	0.0630620720796619	GALR1	NA	NA	NA	NA	NA	NA	NA	3.99582195352906	4.02748993084355	1.89707162433926	2.12300362262089	0.033753548293342	0.0901579463502688	GALR1	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	FALSE	NA	18	77258553	77259324	772	*	KOS_4h_peak_721	394	.	11.79471	46.31432	39.42191	89	Intron (ENST00000299727/ENSG00000166573, intron 2 of 2)	18	77253740	77256217	2478	1	ENST00000582943	4813	GALR1	18	77252946	77253033	88	*	KOS_6h_peak_19	90	.	7.03078	15.61319	9.08055	59	Promoter (<=1kb)	18	77253740	77256217	2478	1	ENST00000582943	-707	GALR1
ENSG00000166573	3.41942596118361	4.0063108101785	1.66684011184163	2.40353635703671	0.0162373523188823	0.0630620720796619	GALR1	NA	NA	NA	NA	NA	NA	NA	3.99582195352906	4.02748993084355	1.89707162433926	2.12300362262089	0.033753548293342	0.0901579463502688	GALR1	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	FALSE	NA	18	77258553	77259324	772	*	KOS_4h_peak_721	394	.	11.79471	46.31432	39.42191	89	Intron (ENST00000299727/ENSG00000166573, intron 2 of 2)	18	77253740	77256217	2478	1	ENST00000582943	4813	GALR1	18	77258611	77258664	54	*	KOS_6h_peak_20	84	.	7.66565	14.91909	8.45361	25	Intron (ENST00000299727/ENSG00000166573, intron 2 of 2)	18	77253740	77256217	2478	1	ENST00000582943	4871	GALR1
ENSG00000166573	3.41942596118361	4.0063108101785	1.66684011184163	2.40353635703671	0.0162373523188823	0.0630620720796619	GALR1	NA	NA	NA	NA	NA	NA	NA	3.99582195352906	4.02748993084355	1.89707162433926	2.12300362262089	0.033753548293342	0.0901579463502688	GALR1	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	FALSE	NA	18	77259395	77259663	269	*	KOS_4h_peak_722	110	.	8.97354	16.17368	11.00259	105	Intron (ENST00000299727/ENSG00000166573, intron 2 of 2)	18	77253740	77256217	2478	1	ENST00000582943	5655	GALR1	18	77258611	77258664	54	*	KOS_6h_peak_20	84	.	7.66565	14.91909	8.45361	25	Intron (ENST00000299727/ENSG00000166573, intron 2 of 2)	18	77253740	77256217	2478	1	ENST00000582943	4871	GALR1
ENSG00000166573	3.41942596118361	4.0063108101785	1.66684011184163	2.40353635703671	0.0162373523188823	0.0630620720796619	GALR1	NA	NA	NA	NA	NA	NA	NA	3.99582195352906	4.02748993084355	1.89707162433926	2.12300362262089	0.033753548293342	0.0901579463502688	GALR1	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	FALSE	NA	18	77259395	77259663	269	*	KOS_4h_peak_722	110	.	8.97354	16.17368	11.00259	105	Intron (ENST00000299727/ENSG00000166573, intron 2 of 2)	18	77253740	77256217	2478	1	ENST00000582943	5655	GALR1	18	77252946	77253033	88	*	KOS_6h_peak_19	90	.	7.03078	15.61319	9.08055	59	Promoter (<=1kb)	18	77253740	77256217	2478	1	ENST00000582943	-707	GALR1
ENSG00000171813	402.107505670419	1.38663803748059	0.319499068627512	4.34003780805135	1.42458203386171e-05	0.000275984608718177	PWWP2B	253.171453714473	0.731633132280061	0.263867954570698	2.77272446163611	0.00555891673122865	0.0250500870309769	PWWP2B	373.198134957467	0.898609685564754	0.316496882794581	2.8392370807266	0.00452215444349425	0.0178901533156418	PWWP2B	173.173732956432	1.27202212045894	0.273909182849321	4.64395573462276	3.41800824252733e-06	2.87800858387227e-05	PWWP2B	FALSE	FALSE	FALSE	FALSE	10	132392110	132392185	76	*	KOS_4h_peak_206	70	.	7.10915	11.88788	7.00247	50	Distal Intergenic	10	132397168	132417528	20361	1	ENST00000631148	-4983	PWWP2B	10	132392537	132392592	56	*	KOS_6h_peak_9	99	.	9.68155	16.55244	9.97346	24	Distal Intergenic	10	132397168	132417528	20361	1	ENST00000631148	-4576	PWWP2B
ENSG00000171813	402.107505670419	1.38663803748059	0.319499068627512	4.34003780805135	1.42458203386171e-05	0.000275984608718177	PWWP2B	253.171453714473	0.731633132280061	0.263867954570698	2.77272446163611	0.00555891673122865	0.0250500870309769	PWWP2B	373.198134957467	0.898609685564754	0.316496882794581	2.8392370807266	0.00452215444349425	0.0178901533156418	PWWP2B	173.173732956432	1.27202212045894	0.273909182849321	4.64395573462276	3.41800824252733e-06	2.87800858387227e-05	PWWP2B	FALSE	FALSE	FALSE	FALSE	10	132392239	132392816	578	*	KOS_4h_peak_207	125	.	6.39713	17.8287	12.54419	308	Distal Intergenic	10	132397168	132417528	20361	1	ENST00000631148	-4352	PWWP2B	10	132392537	132392592	56	*	KOS_6h_peak_9	99	.	9.68155	16.55244	9.97346	24	Distal Intergenic	10	132397168	132417528	20361	1	ENST00000631148	-4576	PWWP2B
ENSG00000172965	2099.75170687447	-0.32350849770537	0.245839367677938	-1.31593446875922	0.188196038452218	0.349151125232218	MIR4435-2HG	2356.28842934926	-0.211664730292942	0.170746000028497	-1.23964678679217	0.21510606734129	0.379902439182868	MIR4435-2HG	2527.33117747118	-0.611193213756984	0.171274540899382	-3.56850008499535	0.000359030737392833	0.00209767032680442	MIR4435-2HG	1409.08603650009	0.124937211068137	0.240033217073293	0.520499673301419	0.602715355540606	0.719658815639671	MIR4435-2HG	FALSE	FALSE	FALSE	FALSE	2	111251454	111251676	223	*	KOS_4h_peak_868	179	.	12.23731	23.54049	17.93623	88	Intron (ENST00000645030/ENSG00000172965, intron 3 of 4)	2	111237004	111239047	2044	2	ENST00000371162	-12407	MIR4435-2HG	2	111251528	111251620	93	*	KOS_6h_peak_24	23	.	5.54164	7.82102	2.36385	58	Intron (ENST00000645030/ENSG00000172965, intron 3 of 4)	2	111237004	111239047	2044	2	ENST00000371162	-12481	MIR4435-2HG
ENSG00000174469	7.01471514780752	5.02580134359638	1.7628483288149	2.85095504896615	0.00435881310419121	0.0241234764039028	CNTNAP2	7.5026740305228	5.59888950269722	1.56709678272807	3.57277837872299	0.000353213677893317	0.00268134376751206	CNTNAP2	14.6938174736719	5.90153601517448	1.67021472795216	3.53339957815503	0.000410251911195853	0.00236346522631467	CNTNAP2	6.53032822398012	6.3092824968395	1.60145352940264	3.9397224964704	8.15759150683735e-05	0.000479510775055903	CNTNAP2	TRUE	TRUE	TRUE	TRUE	7	148331333	148331393	61	*	KOS_4h_peak_1365	21	.	4.47734	6.38079	2.12884	44	Intron (ENST00000361727/ENSG00000174469, intron 21 of 23)	7	148339461	148420998	81538	1	ENST00000463592	-8068	CNTNAP2	7	148331660	148331762	103	*	KOS_6h_peak_40	42	.	4.07139	10.11901	4.25842	11	Intron (ENST00000361727/ENSG00000174469, intron 21 of 23)	7	148339461	148420998	81538	1	ENST00000463592	-7699	CNTNAP2
ENSG00000174469	7.01471514780752	5.02580134359638	1.7628483288149	2.85095504896615	0.00435881310419121	0.0241234764039028	CNTNAP2	7.5026740305228	5.59888950269722	1.56709678272807	3.57277837872299	0.000353213677893317	0.00268134376751206	CNTNAP2	14.6938174736719	5.90153601517448	1.67021472795216	3.53339957815503	0.000410251911195853	0.00236346522631467	CNTNAP2	6.53032822398012	6.3092824968395	1.60145352940264	3.9397224964704	8.15759150683735e-05	0.000479510775055903	CNTNAP2	TRUE	TRUE	TRUE	TRUE	7	148331528	148331794	267	*	KOS_4h_peak_1366	471	.	10.85192	54.68943	47.19823	143	Intron (ENST00000361727/ENSG00000174469, intron 21 of 23)	7	148339461	148420998	81538	1	ENST00000463592	-7667	CNTNAP2	7	148331660	148331762	103	*	KOS_6h_peak_40	42	.	4.07139	10.11901	4.25842	11	Intron (ENST00000361727/ENSG00000174469, intron 21 of 23)	7	148339461	148420998	81538	1	ENST00000463592	-7699	CNTNAP2
