"source"	"pathway"	"pval"	"padj"	"log2err"	"ES"	"NES"	"size"	"leadingEdge"
"hallmark"	"HALLMARK_COMPLEMENT"	0.00211607649514396	0.0132254780946498	0.431707695803346	0.505561963789136	1.55002142202511	163	"SERPINB2, TFPI2, IL6, CLU, DUSP5, CTSB, CD59, PLA2G4A, MMP14, HSPA1A, PRSS3, LYN, CEBPB, SERPINE1, CTSS, MAFF, CD36, LGMN, GNG2, GRB2, LAMP2, CBLB, FDX1, CPQ, CDA, CTSD, CTSO, DPP4, TNFAIP3, GMFB, F8, MMP12, F10, MMP8, CCL5, SRC, TIMP2, PCLO, DYRK2, ATOX1, PRCP"
"hallmark"	"HALLMARK_DNA_REPAIR"	0.619607843137255	0.702772404900065	0.0672065093710464	0.303615461247674	0.920266198439744	147	"PNP, STX3, TAF13, GTF2B, RALA, PDE4B, POLR2J, NME3, RRM2B, CDA, ELL, ADA, AK3, DAD1, GUK1, POLD4, POM121, SUPT5H, MPG, SDCBP, SEC61A1, BRF2, GTF2H1, VPS37B, POLR2A, XPC, TSG101, NT5C3A, CETN2, DDB2, NPR2, POLR2C, BCAP31, CCNO, TMED2, POLH, ELOA, DCTN4, CSTF3, VPS37D, PDE6G"
"hallmark"	"HALLMARK_E2F_TARGETS"	0.000179354657508473	0.00292808528700162	0.518848077743792	-0.625364368946379	-1.89027859913509	200	"PRKDC, MXD3, TP53, HELLS, CDKN2A, PSMC3IP, LUC7L3, NCAPD2, MKI67, E2F8, CDC25B, NASP, POLA2, WEE1, MTHFD2, SPC24, DNMT1, MCM7, CENPM, MCM6, LIG1, TK1, CDKN1B, UNG, CBX5, EXOSC8, TCF19, MCM5, STMN1, PSIP1, MCM3, PNN, SSRP1, HNRNPD, BRCA1, CDCA3, BRCA2, TIMELESS, TUBG1, POLD2, RAD21, MCM2, HMGB2, CDKN3, PCNA, DUT, POLD3, POLD1, RBBP7, EZH2, POLE, NAP1L1, ASF1B, SMC4, CIT, RRM2, RAD1, MLH1, MCM4, XRCC6, SHMT1, BARD1, GINS1, PTTG1, CHEK2, RPA1, DEK, SMC3, TMPO, RPA3, RAD51AP1, PDS5B, ESPL1, LBR, AURKA, GINS4, RAD51C, CHEK1, RFC2, PAICS, SUV39H1, ASF1A, H2AZ1, CCP110, SRSF2, RFC3, BIRC5, RFC1, CDC25A, LMNB1, USP1, MYBL2, NUP205, CCNB2, MSH2, TUBB, TACC3, PA2G4, CENPE, H2AX, RNASEH2A, NUP107, ILF3, SNRPB, RACGAP1, DSCC1, DIAPH3, MELK, KPNA2, DCLRE1B, DDX39A, ATAD2, KIF18B, CTCF, TRA2B, NOLC1, PAN2, HMGB3, SMC1A, KIF4A, AURKB, MRE11, RANBP1, NAA38, XPO1, CDC20, PRIM2, PLK4, MMS22L, CSE1L, TOP2A, JPT1"
"hallmark"	"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"	0.000234246822960129	0.00292808528700162	0.518848077743792	0.531866573119703	1.65858343053838	198	"TFPI2, EDIL3, GREM1, IL6, SPP1, SGCG, FZD8, ID2, POSTN, HTRA1, CTHRC1, TGFBI, TIMP3, CD59, SAT1, MSX1, MMP1, FOXC2, CADM1, JUN, INHBA, ITGA2, MMP14, PMEPA1, SLC6A8, MMP2, LAMC2, COL7A1, SERPINE1, FSTL3, LOX, SGCD, PTHLH, QSOX1, PLOD2, ABI3BP, APLP1, CRLF1, GADD45B, NT5E, LAMC1, CXCL12, TNFRSF12A, GEM, COL5A3, GADD45A, PVR, FAP, ITGB5, RHOB, SERPINE2, MATN2, CXCL6, TNFAIP3, SGCB, LOXL1"
"hallmark"	"HALLMARK_ESTROGEN_RESPONSE_EARLY"	0.080082135523614	0.1906717512467	0.227987202850442	0.413447070354197	1.28605850041202	178	"CA12, PODXL, HES1, SEC14L2, CALB2, NBL1, TIPARP, SLC24A3, CCND1, RAB31, EGR3, SLC16A1, MICB, ZNF185, FOS, HSPB8, PLAAT3, TOB1, CXCL12, RET, B4GALT1, MAST4, ELF1, RETREG1, SLC39A6, ENDOD1"
"hallmark"	"HALLMARK_ESTROGEN_RESPONSE_LATE"	0.000380562400550807	0.00317135333792339	0.49849310876659	0.539573443967055	1.65429849713463	163	"TFPI2, DUSP2, PTGER3, CA12, TSPAN13, ID2, NBL1, SLC24A3, CCND1, RAB31, EGR3, SLC16A1, MICB, LAMC2, SGK1, FGFR3, FOS, CXCL14, HSPB8, PLAAT3, TOB1, CXCL12, NAB2, MAPK13, RET, HOMER2, ATP2B4, SCUBE2, DLG5, KLF4, FABP5, PLXNB1"
"hallmark"	"HALLMARK_FATTY_ACID_METABOLISM"	0.272912423625255	0.432330827067669	0.116234148779716	-0.397959278413846	-1.11287981189957	134	"MAOA, ALDH1A1, PRDX6, G0S2, EPHX1, DHCR24, ALDH3A2, ADSL, CBR3, ACSS1, S100A10, NTHL1, ACAT2, NCAPH2, ALDOA, YWHAH, ECI2, INMT, BPHL, GSTZ1, ECI1, BLVRA, HSD17B10, H2AZ1, ELOVL5, SMS, FH, PSME1, UBE2L6"
"hallmark"	"HALLMARK_G2M_CHECKPOINT"	0.0136419322270681	0.0575418473369488	0.380730400722792	-0.514521483383249	-1.553928433992	198	"SMAD3, BCL3, MEIS2, RPS6KA5, PRC1, MKI67, CDC25B, E2F2, NASP, POLA2, MCM6, CDKN1B, E2F1, CENPF, MCM5, STMN1, MCM3, RAD54L, HNRNPD, NSD2, SLC38A1, CDC45, BRCA2, GINS2, MEIS1, RAD21, HMGN2, HNRNPU, DMD, DTYMK, CHAF1A, MCM2, CDKN3, EXO1, POLQ, EZH2, POLE, KPNB1, SMC4, CDC6, BARD1, PTTG1, H2AZ2, KIF15, TMPO, FBXO5, PDS5B, ESPL1, ODF2, LBR, HIF1A, AURKA, CHEK1, FANCC, TPX2, SUV39H1, H2AZ1, SRSF2, BIRC5, CDC25A, LMNB1, MYBL2, CCNB2, TACC3, CBX1, NUSAP1, CENPE, H2AX, KATNA1, SMC2, ILF3, KIF23, RACGAP1, INCENP, KPNA2, CDC7, DDX39A, CTCF, TRA2B, EWSR1, NOLC1, HOXC10, CASP8AP2, HMGB3, SMC1A, PRMT5, KIF4A, AURKB, SS18, RBL1, SAP30, XPO1, NDC80, CDC20, PRIM2, PLK4, TOP2A, JPT1, KIF20B"
"hallmark"	"HALLMARK_GLYCOLYSIS"	0.00167617212513278	0.0119726580366627	0.45505986738723	0.512485637844342	1.59520824834177	175	"TGFA, HK2, PGAM1, PRPS1, PPIA, TGFBI, ANGPTL4, STC1, KDELR3, IDUA, GPC4, CHPF, SOX9, IER3, AK4, QSOX1, PLOD2, HOMER1, CHPF2, NT5E, CHST2, SRD5A3, GNPDA1, PAM, AGRN, B4GALT4, TPST1, B4GALT1, P4HA2, PGM2, AK3, SDHC"
"hallmark"	"HALLMARK_HEDGEHOG_SIGNALING"	0.579681274900398	0.702772404900065	0.0713052987340038	0.384033668908783	0.907513527709573	30	"TLE1, ETS2, HEY1, NRP1, OPHN1, CRMP1, SCG2, ADGRG1, THY1, CDK5R1"
"hallmark"	"HALLMARK_HEME_METABOLISM"	0.17979797979798	0.36039603960396	0.14641623786055	0.382628415357795	1.18415480990595	169	"MGST3, NUDT4, CTSB, FOXO3, ACP5, SLC6A8, MAP2K3, GYPE, SLC30A1, MOSPD1, FTCD, LAMP2, SLC22A4, GDE1, TNS1, LRP10, TMEM9B, YPEL5, MINPP1, HTATIP2, RIOK3, SLC25A38, NCOA4, P4HA2, ENDOD1, CLCN3, ATG4A, SLC10A3, RHCE, MARCHF2, PICALM, BPGM, PPP2R5B, SYNJ1, MXI1, MARCHF8, RNF19A, MKRN1, TRIM58, TCEA1, BTG2, SDCBP, OPTN, PRDX2, FBXO9, UROD, AQP3, CTNS, CDC27, SPTB, BACH1, BSG, NR3C1, ADD2, DCUN1D1"
"hallmark"	"HALLMARK_HYPOXIA"	5.7823746819722e-05	0.00144559367049305	0.557332238758646	0.574020722847168	1.78582178739295	180	"CA12, IL6, DUSP1, HK2, HMOX1, TGFBI, PGF, ANGPTL4, STC1, PPP1R15A, TIPARP, FOXO3, JUN, KDELR3, GPC4, SERPINE1, NFIL3, RORA, AMPD3, LOX, MAFF, FOS, IER3, AK4, ATF3, DTNA, CHST2, PPP1R3C, RBPJ, PAM, NAGK, NDRG1, TNFAIP3, P4HA2, GAA, HK1, DDIT3, PGM2, GCNT2, PLIN2, BHLHE40, HEXA, TPST2, AKAP12, LARGE1, ERO1A, MXI1, BTG1, PDK3, MT1E, NOCT, DPYSL4, STC2, MT2A, CDKN1A, SRPX, GYS1, PNRC1"
"hallmark"	"HALLMARK_IL2_STAT5_SIGNALING"	0.0140965971875508	0.0575418473369488	0.380730400722792	0.457464948546972	1.41451192606745	167	"F2RL2, SPP1, HK2, PENK, HIPK2, PNP, MXD1, LIF, ENPP1, NFIL3, FURIN, GSTO1, WLS, RORA, ADAM19, MAFF, GLIPR2, APLP1, TRAF1, CD83, GADD45B, NT5E, SCN9A, SPRY4, PHLDA1, IL4R, RHOB, NRP1, NDRG1, ANXA4, ABCB1, SNX9, RABGAP1L, IRF4, SPRED2, S100A1, PLIN2, BHLHE40, IKZF2, CD79B, GPR65"
"hallmark"	"HALLMARK_IL6_JAK_STAT3_SIGNALING"	0.0658682634730539	0.181372549019608	0.248911114434702	-0.598323345292572	-1.53085564447463	64	"A2M, CCL7, PIM1, IL15RA, CSF1, ITGA4"
"hallmark"	"HALLMARK_INFLAMMATORY_RESPONSE"	0.226744186046512	0.404900332225914	0.12563992130984	0.371856839131789	1.12673612654487	145	"IL6, HBEGF, SPHK1, SLC4A4, INHBA, MMP14, MXD1, LYN, LIF, SERPINE1, PTGIR, PDE4B, SCN1B, BDKRB1, KCNJ2, NFKB1, ATP2C1, CHST2, PVR, IRAK2, IL4R, ABI1, CXCL6, EBI3, NAMPT, IL1A, CCL5, SGMS2, LY6E, TNFSF9, ITGA5, DCBLD2, TNFRSF9, ROS1, MSR1, CDKN1A, BTG2, MYC, RNF144B, EREG, HAS2, RIPK2, NFKBIA, SLC1A2"
"hallmark"	"HALLMARK_INTERFERON_ALPHA_RESPONSE"	0.195171026156942	0.368116595297123	0.139599673451922	-0.455940125632848	-1.23184129109503	93	"CASP1, GBP4, MX1, PSMB9, CSF1, RTP4, WARS1, PARP9, IFITM2, GBP2, MOV10, PSMB8, NMI, HLA-C, PARP12, IL7, TRIM14, IRF2, IFI35, OAS1, PARP14, DDX60, IFIT3, UBA7, IL15, RSAD2, PSMA3, IFI44L, GMPR"
"hallmark"	"HALLMARK_INTERFERON_GAMMA_RESPONSE"	0.614173228346457	0.702772404900065	0.0678338263479455	-0.303347679821753	-0.884487111363183	172	"APOL6, CCL2, CASP1, CCL7, MARCHF1, GBP4, RNF213, XAF1, MX1, PIM1, PSMB9, IL15RA, RTP4, WARS1, IFITM2, TNFAIP6, MTHFD2, NOD1, PSMB8, NMI, CFH, IFIT1, PARP12, IL7, TRIM14, IFNAR2, PSMA2, IRF2, IFI35, OAS3, PARP14, CMKLR1, DDX60, IFIT3, HLA-B, HIF1A, PSMB10, IL15, CASP7, RSAD2, PSMB2, RIGI, RAPGEF6, SOCS1, PSMA3, CIITA"
"hallmark"	"HALLMARK_KRAS_SIGNALING_DN"	0.116600790513834	0.26500179662235	0.183023938384487	0.442564156520801	1.2790879859363	104	"SERPINB2, GDNF, PAX3, IDUA, SGK1, FGFR3, DCC, LFNG, CHST2, RGS11"
"hallmark"	"HALLMARK_KRAS_SIGNALING_UP"	0.00256734711353682	0.014263039519649	0.431707695803346	0.512438687473703	1.56586635237763	156	"PTGS2, PLEK2, ADGRL4, SPP1, SPRY2, HBEGF, TSPAN13, ID2, F2RL1, ANGPTL4, PPP1R15A, PRKG2, INHBA, MAFB, ITGA2, GPNMB, LIF, TRIB1, SOX9, CTSS, GNG11, LCP1, EPB41L3, LY96, PTPRR, SCN1B, TRAF1, NRP1, GADD45G, CAB39L, TNFAIP3, IL33, MMP10, HSD11B1, ABCB1, SDCCAG8, RABGAP1L, ANXA10, KLF4, ACE, FUCA1, AKAP12, BPGM, ERO1A, ADAM8, SCG5, DCBLD2"
"hallmark"	"HALLMARK_MITOTIC_SPINDLE"	0.603383458646617	0.702772404900065	0.066436413766281	-0.300002034778184	-0.906049032261759	198	"DST, MYH10, PCNT, PRC1, CDK5RAP2, HDAC6, EZR, CNTRL, SPTBN1, SAC3D1, CENPF, FLNB, KNTC1, ALMS1, BRCA2, EPB41L2, BIN1, SUN2, CDC42EP4, MYH9, CCDC88A, FLNA, SMC4, AKAP13, CEP57, CEP250, ANLN, CEP192, DYNC1H1, CENPJ, SMC3, KIF15, FARP1, ARHGEF2, FBXO5, PLEKHG2, ESPL1, AURKA, TPX2, PCM1, ACTN4, RAPGEF6, PIF1, BIRC5, RFC1, LMNB1, CCNB2, VCL, NUSAP1, CENPE, KATNA1, CEP131, CEP72, KIF23, RACGAP1, INCENP, MAPRE1, ARHGDIA, CKAP5, WASF2, ECT2, TUBGCP5, TBCD, SMC1A, KIF4A, SASS6, TUBGCP3, NDC80, FGD6, ARHGAP29, TOP2A, ARHGEF12, KIF20B, SHROOM2, NUMA1, SORBS2"
"hallmark"	"HALLMARK_MTORC1_SIGNALING"	0.632495164410058	0.702772404900065	0.0655321029282414	-0.297132975040586	-0.889709012489627	193	"SLC7A11, IGFBP5, CTSC, SLC1A4, DDIT4, WARS1, ACACA, FADS2, SLC6A6, SCD, FADS1, VLDLR, MTHFD2, NIBAN1, UNG, DHCR24, SLC37A4, LDLR, SHMT2, SERPINH1, PHGDH, TUBG1, EBP, MCM2, INSIG1, EPRS1, G6PD, ACSL3, RRM2, MCM4, ALDOA, HSP90B1, HMBS, RPA1"
"hallmark"	"HALLMARK_MYC_TARGETS_V1"	0.302631578947368	0.432330827067669	0.104343952581949	-0.355301069597366	-1.07396270312179	200	"TYMS, MCM7, MCM6, SNRPA, MCM5, HNRNPD, CDK2, CDC45, HNRNPA2B1, HDGF, POLD2, FBL, RRM1, HNRNPU, MCM2, LSM2, PCNA, DUT, PSMA2, RPS10, EPRS1, KPNB1, NAP1L1, VDAC3, MCM4, XRCC6, RFC4, DEK, CAD, RUVBL2, NHP2, PCBP1, CCT5, HNRNPR, HPRT1, PSMB2, H2AZ1, SRSF2, RPS3, PSMD3, USP1, PRPF31, PSMA4, PA2G4, SF3B3, MRPL9, SF3A1, TARDBP, PSMA6, SRSF7, KPNA2, HNRNPA3, TRA2B, NOLC1, PHB2, IARS1, TUFM, PSMD1, RANBP1, HDAC2, SNRPD3, XPO1, CDC20, PABPC1, SSB, KARS1"
"hallmark"	"HALLMARK_MYC_TARGETS_V2"	0.00734127629257931	0.0367063814628965	0.407017918923954	0.621064588870687	1.63392382328781	58	"DUSP2, HK2, SUPV3L1, MYC, WDR43"
"hallmark"	"HALLMARK_MYOGENESIS"	0.33469387755102	0.464852607709751	0.103197466945307	0.342101079486422	1.04520137830748	160	"HBEGF, SPHK1, SGCG, CLU, MRAS, COX7A1, SLC6A8, MYOZ1, SGCD, ITGA7, CD36, PDE4DIP, HSPB8, GADD45B, DTNA, APP, PPP1R3C, MEF2C, ITGB5, AGRN, GAA, CAMK2B, BHLHE40, MEF2D, EFS, ERBB3, PLXNB2, LARGE1, PICK1, ATP6AP1, SOD3, ITGB1, STC2, HRC, CDKN1A, HDAC5, FOXO4, MAPK12, BAG1, GSN, FGF2"
"hallmark"	"HALLMARK_NOTCH_SIGNALING"	0.575936883629191	0.702772404900065	0.0711327399327894	0.380722107934232	0.909681272012268	31	"HES1, CCND1, LFNG, FZD1"
"hallmark"	"HALLMARK_OXIDATIVE_PHOSPHORYLATION"	0.170886075949367	0.36039603960396	0.154190966581424	0.368932476682968	1.15291936273385	197	"MGST3, VDAC2, OAT, ATP6V1E1, ALAS1, ATP6V0E1, ATP6V1H, FDX1, SDHC, MRPL34, ATP6V1C1, RETSAT, SLC25A20, ATP6AP1, ISCU, UQCRFS1, SUPV3L1, ACAA1, NDUFC2, CYCS, ATP6V0B, ATP6V1G1, TCIRG1, NDUFAB1, PMPCA, HCCS, MTX2, ATP6V1F, ATP6V1D, HADHB, ATP5MC3, PHYH, COX5B, ATP5F1E, RHOT2"
"hallmark"	"HALLMARK_P53_PATHWAY"	0.000359691545254056	0.00317135333792339	0.49849310876659	0.534823706807578	1.67481256039673	188	"TGFA, HBEGF, SPHK1, HMOX1, SAT1, PPP1R15A, FOXO3, CLCA2, JUN, MXD1, PLK3, LIF, PROCR, FOS, IER3, ATF3, F2R, TOB1, CSRNP2, APP, GADD45A, IER5, CTSD, CTSF, NDRG1, PRKAB1, PHLDA3, SESN1, ANKRA2, ADA, RRAD, RNF19B, TSC22D1, DGKA, DDIT3, TSPYL2, IL1A, KLF4, MXD4, FUCA1, RETSAT, TNFSF9, PPM1D, PLXNB2, EPS8L2, POM121, GM2A, BTG1, BAIAP2, BLCAP, SLC19A2, SLC3A2, VDR, ZMAT3, NINJ1, KRT17, ISCU, JAG2, CDKN1A, BTG2, CYFIP2, SEC61A1, STOM, MDM2, KIF13B, FDXR, RALGDS, IP6K2, AEN, XPC, MAPKAPK3, TRAF4, EPHA2, SLC35D1, H1-2, CDK5R1, RPS27L, H2AC25"
"hallmark"	"HALLMARK_PANCREAS_BETA_CELLS"	0.719438877755511	0.765360508250544	0.0610363728309177	-0.377197093069123	-0.796843238277082	19	"PAK3, ISL1"
"hallmark"	"HALLMARK_PEROXISOME"	0.59026369168357	0.702772404900065	0.0713052987340038	-0.333253106890541	-0.88825528733812	87	"DHRS3, ALDH1A1, FADS1, DHCR24, PEX2, PEX6, FDPS"
"hallmark"	"HALLMARK_PI3K_AKT_MTOR_SIGNALING"	0.820158102766798	0.82135523613963	0.0542315935495841	0.282155408144789	0.801639433433092	92	"PITX2, MAP2K3, DUSP3, GRB2, CAB39L, EIF4E, RALB, RPS6KA3, DDIT3, PLA2G12A, IRAK4, CDKN1A, PTEN, STAT2, SQSTM1, EGFR, VAV3, UBE2D3, NFKBIB"
"hallmark"	"HALLMARK_PROTEIN_SECRETION"	0.0691699604743083	0.181372549019608	0.241339976815091	0.485485494912826	1.37932609422886	92	"VPS4B, OCRL, SEC22B, LAMP2, ATP6V1H, SNX2, RAB2A, BET1, PAM, RPS6KA3, CLCN3, ARCN1, YIPF6, ERGIC3, COPB1, RAB9A, STAM, YKT6, STX12, RAB14, SCAMP1, GOSR2, CD63, M6PR, USO1, RAB22A, TSG101, SEC31A, EGFR, RAB5A, AP3S1, KIF1B, ARFGAP3, COPB2, CLTA, TMED2, STX7, MON2, SEC24D, TMX1, DNM1L, RER1, ARFGEF2, BNIP3, VAMP4"
"hallmark"	"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY"	0.82135523613963	0.82135523613963	0.0559428593065705	-0.29970324926599	-0.735412175051627	48	"HHEX, PRDX6, CDKN2D, TXNRD2, MBP, NQO1, G6PD"
"hallmark"	"HALLMARK_SPERMATOGENESIS"	0.6796875	0.738790760869565	0.0625237414724762	0.307489035754534	0.868983319811592	88	"IL13RA2, CLGN, DCC, GAD1, JAM3, GSG1, ELOVL3, ACE, STAM2, CCT6B, SCG5, ART3, H1-6, MAP7"
"hallmark"	"HALLMARK_TGF_BETA_SIGNALING"	0.0220612690554659	0.0735375635182196	0.352487857583619	0.591480733101903	1.53814143901603	53	"SMAD7, ID2, PPP1R15A, HIPK2, RAB31, PMEPA1, FKBP1A, SERPINE1, FURIN, JUNB, ID3, ID1, APC, BMPR1A"
"hallmark"	"HALLMARK_TNFA_SIGNALING_VIA_NFKB"	5.31256194930721e-09	2.65628097465361e-07	0.761460801445585	0.665399773677606	2.08457156924911	189	"SERPINB2, PTGS2, DUSP2, IL6, DUSP1, HBEGF, SPHK1, DUSP5, ID2, HES1, F2RL1, DUSP4, SAT1, PPP1R15A, TIPARP, CCND1, JUN, SERPINB8, INHBA, SIK1, PMEPA1, EGR3, MAP2K3, MXD1, CEBPB, LIF, SERPINE1, TRIB1, NFIL3, SGK1, JUNB, MAFF, FOS, IER3, KDM6B, ATF3, PDE4B, EGR1, TRAF1, CD83, GADD45B, NFKB1, TNFAIP2, GEM, GADD45A, PHLDA1, IER5, ETS2, EGR2, RHOB, FOSB, TNIP1, TUBB2A, B4GALT1, SOCS3, CXCL6, TNFAIP3, NFKB2, NAMPT, RNF19B, TSC22D1, NFKBIE, IL1A, CCL5, KLF4, RELB, BHLHE40, FJX1"
"hallmark"	"HALLMARK_UNFOLDED_PROTEIN_RESPONSE"	0.198782961460446	0.368116595297123	0.13880510939114	0.404823772717179	1.17077954161617	112	"ERN1, DNAJB9, KDELR3, CEBPB, ARFGAP1, ATF3, WIPI1, PAIP1, EDEM1, SERP1, EIF2AK3, TUBB2A, BAG3, EIF4E, FKBP14, TSPYL2, ATP6V0D1, DNAJC3, SLC30A5, ERO1A, GOSR2, DNAJA4, STC2"
"hallmark"	"HALLMARK_UV_RESPONSE_DN"	0.590631364562118	0.702772404900065	0.0714786287425507	-0.318072072465909	-0.894766644026368	143	"KIT, IGFBP5, SMAD3, COL11A1, COL5A2, SFMBT1, VLDLR, EFEMP1, CDKN1B, ACVR2A, PPARG, SCHIP1, TGFBR3, LDLR, ADORA2B, GCNT1, SCN8A, PDGFRB, RGS4, CITED2, INSIG1, CCN1"
"hallmark"	"HALLMARK_UV_RESPONSE_UP"	0.0725490196078431	0.181372549019608	0.234392647294686	0.436404025896349	1.3227517210259	147	"IL6, HMOX1, MSX1, MMP14, SLC6A8, LYN, PLCL1, PTPRD, CREG1, FURIN, JUNB, ALAS1, FOS, ATF3, PPP1R2, RET, RHOB, BCL2L11, FOSB, SPR, RRAD, ABCB1, SELENOW, YKT6, ATP6V1C1, MARK2, CYP1A1, BTG1, AMD1, TUBA4A, BTG2, ACAA1, BID, SOD2, SQSTM1, UROD, CYB5R1, AQP3, NFKBIA, FGF18, BSG, TYRO3, RXRB, NPTX2, GRINA, EIF5, ATP6V1F, MGAT1, NPTXR, DNAJB1, NTRK3, WIZ, HTR7, CLCN2, TGFBRAP1, HYAL2, CCND3, CLTB, DNAJA1, CCK, RASGRP1, BAK1, NXF1, PPIF, GAL"
"hallmark"	"HALLMARK_WNT_BETA_CATENIN_SIGNALING"	0.281800391389432	0.432330827067669	0.11146266692298	0.460375322569084	1.13239141853504	38	"FZD8, TCF7, HEY1, RBPJ, FZD1, WNT5B, JAG2, HDAC5, MYC, NUMB, NKD1"
"hallmark"	"HALLMARK_XENOBIOTIC_METABOLISM"	0.288844621513944	0.432330827067669	0.11101149245045	0.350970963307859	1.07434297997143	158	"ID2, ATOH8, HMOX1, SERTAD1, SERPINE1, GSTO1, PROS1, ALAS1, CD36, GAD1, CDA, ETS2, TPST1, HSD11B1, GCNT2, F10, RETSAT, SLC12A4, CYP1A1, DHRS1, ASL, XDH, PINK1, SSR3, NINJ1, MT2A, CYP2E1, CYFIP2, AOX1, PTGES, ALDH9A1, MARCHF6, EPHA2, UGDH, SLC35D1"
"go_mf"	"GOMF_14_3_3_PROTEIN_BINDING"	0.661596958174905	0.867617162541943	0.0625237414724762	0.357172464358315	0.861975241054601	31	"NFATC2, SIK1, PRKCZ, SRPK2, KIF13B, HDAC7, RBM7"
"go_mf"	"GOMF_1_ACYLGLYCEROPHOSPHOCHOLINE_O_ACYLTRANSFERASE_ACTIVITY"	0.605210420841683	0.853665413533835	0.0694481442003175	-0.478852763790069	-0.890545558179405	8	"PRDX6, MBOAT1"
"go_mf"	"GOMF_1_PHOSPHATIDYLINOSITOL_3_KINASE_ACTIVITY"	0.854870775347913	0.95211759511046	0.0525898950623616	0.349485870602793	0.673085353587939	9	"PIK3C3, PIK3C2G, PIK3C2A, PIK3CA, PIK3CD"
